time,group1_current,group2_current,group3_current,group4_current,group5_current,group6_current,heat,max_temp_fuel,temp_blanket,temp_fuel
1.2114149893479,6.6204153320722e+20,2.6162114122629e+21,6.5300613092095e+21,4.5611834795188e+21,2.975129204299e+21,8.2916664589697e+20,1605435650.7276,1165.9987882173,974.9486369067,1025.0634238658
1.4536989872175,6.3265687227849e+20,2.5000947505261e+21,6.2402482844059e+21,4.3587389129204e+21,2.8430684195974e+21,7.923539667779e+20,1534128002.7933,1166.4895594213,974.9522425996,1025.1729070527
1.744439784661,5.9769758401137e+20,2.3619570770976e+21,5.8954987224575e+21,4.1179468493002e+21,2.6860164453824e+21,7.4858439983988e+20,1449358287.7939,1166.9949896081,974.95617196362,1025.2404989996
2.0933287415933,5.6061665902502e+20,2.215405046589e+21,5.5296536243838e+21,3.8623946907455e+21,2.5193134629382e+21,7.0211680800947e+20,1359401301.3506,1167.4704726307,974.96053551887,1025.2910762038
2.5119954899119,5.1873430628822e+20,2.0498625142184e+21,5.1163609083511e+21,3.5736951561924e+21,2.3309838130721e+21,6.4961863708584e+20,1257795256.846,1167.8513515219,974.96524449788,1025.3094114583
3.0143955878943,4.7228491668155e+20,1.86625376917e+21,4.6579209955647e+21,3.2534546531774e+21,2.122074979126e+21,5.9138164921136e+20,1145110193.6191,1168.0703817093,974.97014984076,1025.2772578554
3.6172757054731,4.1900110241851e+20,1.6556387870458e+21,4.1320705318365e+21,2.886140701543e+21,1.8824736192625e+21,5.24597943424e+20,1015913321.5482,1167.9499139588,974.97464845407,1025.0815671156
4.3407318465678,3.6455413310441e+20,1.4404215058562e+21,3.594716468086e+21,2.5107982596755e+21,1.6376409077587e+21,4.5635885969621e+20,883914966.92488,1167.3876663268,974.978633926,1024.7469167895
5.2088792158813,3.0914548908989e+20,1.2214155474093e+21,3.0479384033806e+21,2.1288808965542e+21,1.388527278497e+21,3.869313579752e+20,749604099.60535,1166.3154318074,974.98184521332,1024.2656499444
6.2506560590576,2.550272182265e+20,1.007531707785e+21,2.5140115082762e+21,1.7559484022554e+21,1.1452830681693e+21,3.1914500041261e+20,618433785.67365,1164.7360862969,974.98413206816,1023.6534163293
